Name,Actor 1,Cluster,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Year,Year,Votes,Votes,Duration,Duration,Dir_enc,A1_enc,A2_enc,A3_enc,G_mean_rat
Aadmi Sadak Ka,Shatrughan Sinha,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,34,34,138,138,6.275,5.58,5.766666666666667,6.25,6.191082215740691
Aadupuliyattam,Jayaram,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,2016,266,266,145,145,4.2,4.2,5.133333333333334,5.79090909090909,4.7897727272727275
Aafat,Navin Nischol,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,17,17,148,148,5.7700000000000005,6.6,6.4363636363636365,5.199999999999999,5.948709817728362
Aag,Nargis,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1948,1948,357,357,138,138,7.090000000000001,7.447368421052632,6.92,7.2,6.0532800323541665
Aag,Govinda,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1994,227,227,139,139,5.085714285714286,4.74,4.992857142857143,5.324999999999999,5.777403574995128
Aag Aur Chingari,Alpana,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1994,13,13,133,133,5.09,4.1,3.9499999999999997,5.961904761904762,5.524440052700922
Aag Hi Aag,Dharmendra,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,93,93,170,170,5.38,5.881578947368421,5.7625,6.345454545454545,5.524440052700922
Aag Ka Gola,Sunny Deol,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,101,101,180,180,5.048484848484848,5.078,5.504166666666666,4.85,5.790165512868633
Aag Ka Toofaan,Dharmendra,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,21,21,137,137,5.09,5.881578947368421,5.4375,5.961904761904762,5.524440052700922
Aag Ke Sholay,Bipasha,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,1988,7,7,138,138,4.1,3.4,4.324999999999999,5.375,5.572467960234759
Aag Se Khelenge,Bhaskar Shetty,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,52,52,151,151,6.153333333333333,5.0,5.70625,5.471428571428571,5.524440052700922
Aage Maut Peeche Maut,Lekha Pande,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,2001,7,7,78,78,3.1,3.1,3.1,5.9399999999999995,4.7897727272727275
Aagey Se Right,Shreyas Talpade,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,381,381,117,117,5.0,5.277777777777778,5.9818181818181815,5.0,5.883099778234949
Aaghaaz,Sunil Shetty,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,274,274,153,153,4.2,4.55,4.933333333333334,5.3,5.807286562719216
Aah,Nargis,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1953,1953,275,275,150,150,6.716666666666666,7.447368421052632,7.366666666666667,6.8,6.05393276752471
Aahuti,Rajendra Kumar,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1978,25,25,135,135,6.5,6.486363636363635,6.854545454545455,6.573333333333333,5.790165512868633
Aaina,Jackie Shroff,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1993,448,448,149,149,5.166666666666667,5.16,5.779310344827586,5.3133333333333335,5.926779891662866
Aaina,Mumtaz,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,94,94,150,150,7.24,6.1,6.359999999999999,7.300000000000001,6.055890973036343
Aaj,Raj Babbar,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,281,281,116,116,5.761111111111111,5.722222222222222,6.2299999999999995,6.008333333333333,6.055890973036343
Aaj Aur Kal,Ashok Kumar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,1963,52,52,144,144,5.949999999999999,6.546987951807228,6.454545454545454,6.528571428571429,5.926779891662866
Aaj Ka Andha Kanoon,Sudesh Berry,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,15,15,46,46,5.898232868643235,5.898232868643235,5.898232868643235,5.898232868643235,5.524440052700922
Aaj Ka Arjun,Amitabh Bachchan,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,586,586,164,164,4.171428571428572,6.183870967741936,5.610526315789474,5.4,5.807286562719216
Aaj Ka Daur,Jackie Shroff,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1985,40,40,153,153,5.489473684210526,5.16,5.590909090909091,6.4,5.790165512868633
Aaj Ka Goonda Raaj,Chiranjeevi,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,1992,144,144,147,147,5.65,6.333333333333333,5.614285714285714,5.568421052631579,5.572467960234759
Aaj Ka Mahaatma,Randhir Kapoor,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,1976,23,23,170,170,5.075,5.49,5.756521739130435,4.966666666666667,5.661054431495156
Aaj Ka Ravan,Mithun Chakraborty,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,31,31,128,128,4.3,5.3094117647058825,4.35,4.35,5.6829843575606525
Aaj Ka Samson,Hemant Birje,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1991,1991,14,14,123,123,3.1,4.3999999999999995,5.225,5.3,5.661054431495156
Aaj Kaa M.L.A. Ram Avtar,Rajesh Khanna,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1984,65,65,157,157,5.6,6.547058823529412,6.377777777777777,6.775,5.790165512868633
Aaj Ke Angaarey,Vinod K. Verma,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1988,26,26,128,128,5.327272727272727,5.0,4.324999999999999,4.85,5.790165512868633
Aaj Ke Shahenshah,Jeetendra,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,15,15,132,132,5.38,5.4313253012048195,5.272222222222222,4.65,5.524440052700922
Aaj Ki Awaz,Raj Babbar,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1984,79,79,137,137,5.925,5.722222222222222,6.2299999999999995,5.6,5.807286562719216
Aaja Meri Jaan,Krishan Kumar,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1993,30,30,162,162,5.025,4.825,4.4,6.111111111111111,5.797668810289389
Aaja Nachle,Madhuri Dixit,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2007,2007,2998,2998,137,137,6.2,6.028571428571429,6.75,6.38,6.184335934991787
Aaja Sanam,Feroz Khan,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1968,1968,14,14,121,121,6.7,5.842105263157895,6.6923076923076925,6.775,5.926779891662866
Aakhree Raasta,Amitabh Bachchan,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,1283,1283,164,164,6.0,6.183870967741936,6.1000000000000005,5.575,5.807286562719216
Aakhri Adaalat,Vinod Khanna,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,1988,78,78,148,148,6.0,5.783870967741936,5.504166666666666,5.271428571428571,5.572467960234759
Aakhri Baazi,Shatrughan Sinha,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,53,53,149,149,5.5600000000000005,5.58,6.322222222222222,5.090909090909091,5.968868161394101
Aakhri Badla,Tom Alter,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,21,21,120,120,5.0,5.65,5.528571428571429,6.08,5.807286562719216
Aakhri Ghulam,Mithun Chakraborty,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,1989,34,34,171,171,5.38,5.3094117647058825,4.9,5.510869565217392,5.807286562719216
Aakhri Kasam,Ramesh Puri,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979,1979,7,7,126,126,6.3,6.3,6.411111111111111,6.583333333333333,5.572467960234759
Aakhri Khat,Rajesh Khanna,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1966,122,122,153,153,7.016666666666667,6.547058823529412,6.9,6.9,6.055890973036343
Aakhri Sangam,Nassar,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1990,1990,39,39,160,160,7.3,5.65,7.3,7.3,5.661054431495156
Aakhri Sanghursh,Vijayendra Ghatge,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,17,17,138,138,6.366666666666667,5.898232868643235,6.8,5.175,5.524440052700922
Aakraman,Ashok Kumar,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1975,1975,44,44,139,139,5.590909090909091,6.546987951807228,6.6863636363636365,6.573333333333333,6.246222055434818
Aakrosh,Naseeruddin Shah,6,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1980,1980,887,887,144,144,7.271428571428571,6.181578947368421,6.2299999999999995,5.970833333333334,6.0227543363169005
Aakrosh,Ajay Devgn,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010,2010,3464,3464,115,115,6.282608695652174,5.285245901639344,6.16,5.5181818181818185,5.662154860963301
Aalaap,Omkar Das Manikpuri,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012,2012,26,26,116,116,5.4,4.85,7.05,5.4,5.196774193548387
Aalavandhan,Kamal Haasan,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,2001,2192,2192,177,177,5.666666666666667,6.757142857142857,5.130434782608695,5.678571428571429,5.572467960234759
Aalwar,Ajith Kumar,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007,922,922,152,152,3.0,3.8333333333333335,4.85,3.7,5.524440052700922
Aamaar Bhuvan,Saswata Chatterjee,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,72,72,107,107,7.225,7.7,6.3999999999999995,7.7,6.191082215740691
Aamdani Atthanni Kharcha Rupaiya,A.S. Ravindra Babu,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,1238,1238,150,150,5.671428571428572,4.8,5.084210526315789,5.6571428571428575,6.044681376909835
Aamir,Rajeev Khandelwal,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,10862,10862,99,99,6.5200000000000005,6.0,6.45,7.7,5.807286562719216
Aamne - Saamne,Shashi Kapoor,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1967,1967,81,81,163,163,5.3625,6.268421052631578,7.003571428571428,6.292307692307692,5.850851624477265
Aamne Samne,Mithun Chakraborty,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1982,53,53,143,143,5.5600000000000005,5.3094117647058825,6.7,5.6,5.807286562719216
Aan Aur Shaan,Rishi Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1984,37,37,130,130,6.7250000000000005,5.922727272727273,6.322222222222222,6.111111111111111,6.055890973036343
Aan Milo Sajna,Rajesh Khanna,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1970,1970,211,211,177,177,5.966666666666666,6.547058823529412,6.716666666666666,5.9692307692307685,6.05393276752471
Aan: Men at Work,Akshay Kumar,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004,2907,2907,149,149,6.133333333333333,5.544736842105263,5.7625,5.872727272727272,5.807286562719216
Aanch,Arun Bakshi,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,102,102,160,160,4.575,4.775,5.6,5.6,6.055890973036343
Aanchal,Rajesh Khanna,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1980,58,58,138,138,6.300000000000001,6.547058823529412,5.984210526315789,6.2368421052631575,5.968868161394101
Aandhi,Suchitra Sen,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1975,1975,1406,1406,133,133,7.552941176470589,8.1,6.6863636363636365,6.7,5.926779891662866
Aandhi-Toofan,Shashi Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1985,49,49,144,144,5.327272727272727,6.268421052631578,6.257894736842106,5.881818181818182,6.055890973036343
Aandhiyan,Dev Anand,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1952,30,30,136,136,7.016666666666667,6.818,6.966666666666666,7.4,6.055890973036343
Aandhiyan,Mumtaz,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,38,38,145,145,5.048484848484848,6.1,5.898232868643235,5.898232868643235,6.055890973036343
Aani Maani,Farrukh Seyer,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,15,15,94,94,6.6,6.6,6.6,6.6,6.055890973036343
Aankhen,Govinda,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,1898,1898,170,170,5.048484848484848,4.74,5.88,5.568421052631579,5.705949471456475
Aankhen,Amitabh Bachchan,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,2002,12574,12574,165,165,5.5,6.183870967741936,5.596875,5.733333333333333,5.839305167741773
Aankhon Aankhon Mein,Rakhee Gulzar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1972,1972,28,28,154,154,6.4,6.208695652173914,6.066666666666666,6.9,5.926779891662866
Aansoo Aur Muskan,Hema Malini,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1970,24,24,150,150,6.25,6.1000000000000005,6.5200000000000005,6.3,6.044681376909835
Aao Pyaar Karen,Saif Ali Khan,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1994,1994,160,160,141,141,5.0,5.557142857142857,4.992857142857143,4.366666666666667,5.797668810289389
Aao Wish Karein,Aftab Shivdasani,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,584,584,140,140,5.1,4.7,5.1,5.62,5.955186855033523
Aap Aye Bahaar Ayee,Rajendra Kumar,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1971,1971,80,80,119,119,6.045454545454546,6.486363636363635,7.220000000000001,6.292307692307692,5.868479827524617
Aap Beati,Shashi Kapoor,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1976,32,32,145,145,6.045454545454546,6.268421052631578,6.257894736842106,5.9,6.191082215740691
Aap Ki Kasam,Rajesh Khanna,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,1974,420,420,153,153,5.590909090909091,6.547058823529412,6.547826086956522,6.8,5.926779891662866
Aap Ki Khatir,Vinod Khanna,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,27,27,115,115,6.8999999999999995,5.783870967741936,5.756521739130435,6.640000000000001,5.777403574995128
Aap Ki Khatir,Akshaye Khanna,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,2006,863,863,122,122,4.757142857142857,5.82,5.035,4.333333333333333,5.774774254768754
Aap Ki Parchhaiyan,Dharmendra,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1964,1964,39,39,128,128,6.045454545454546,5.881578947368421,7.25,6.8,6.059944413923591
Aap Mujhe Achche Lagne Lage,Hrithik Roshan,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,2002,2366,2366,180,180,4.803333333333333,6.3,3.784615384615385,4.7625,5.792666612008884
Aap To Aise Na The,Raj Babbar,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,1980,38,38,145,145,5.3,5.722222222222222,5.8100000000000005,5.75,6.059944413923591
Aapas Ki Baat,Poonam Dhillon,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,1981,17,17,148,148,5.625,4.375,5.272222222222222,5.415,5.661054431495156
Aapko Pehle Bhi Kahin Dekha Hai,Priyanshu Chatterjee,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,273,273,145,145,5.67,6.0200000000000005,4.5,5.75,5.777403574995128
Aar Paar,Mithun Chakraborty,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1985,44,44,125,125,6.6,5.3094117647058825,6.1,6.800000000000001,5.524440052700922
Aar Ya Paar,Jackie Shroff,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,1997,230,230,180,180,6.377777777777777,5.16,5.15,6.1,5.620495867768595
Aarakshan,Amitabh Bachchan,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011,2011,5170,5170,164,164,6.661538461538461,6.183870967741936,6.0,6.188888888888889,5.838193420402469
Aarop,Vinod Khanna,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1974,13,13,129,129,5.7700000000000005,5.783870967741936,6.723529411764706,6.075,6.055890973036343
Aar-Paar,Shyama,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1954,1954,250,250,146,146,7.62,6.449999999999999,7.540000000000001,7.6,5.945083991207774
Aarti,Ashok Kumar,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1962,1962,67,67,156,156,6.833333333333333,6.546987951807228,6.511111111111111,6.4799999999999995,6.121528388876886
Aarya,Bhavana,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2007,191,191,157,157,4.6,4.6,6.257142857142857,4.933333333333333,5.792666612008884
Aarzoo,Madhuri Dixit,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,1999,1445,1445,175,175,4.3375,6.028571428571429,5.596875,5.55,5.926779891662866
Aasha,Vyjayanthimala,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1957,1957,23,23,171,171,5.783333333333334,6.378571428571428,6.325,6.4696428571428575,5.774774254768754
Aasha,Jeetendra,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1980,1980,199,199,123,123,5.590909090909091,5.4313253012048195,5.983333333333333,5.65,6.05393276752471
Aashayein,John Abraham,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,1259,1259,120,120,7.072727272727272,6.2368421052631575,7.1,6.433333333333334,6.055890973036343
Aashiq,Raj Kapoor,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1962,1962,64,64,150,150,7.246428571428572,6.9148148148148145,6.6,6.528571428571429,5.797668810289389
Aashiq,Bobby Deol,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,2001,403,403,160,160,5.361538461538462,4.8125,4.680952380952381,5.016666666666667,5.792666612008884
Aashiq Banaya Aapne: Love Takes Over,Emraan Hashmi,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2005,2005,1569,1569,115,115,5.225,5.38421052631579,3.45,5.8,5.824685217031441
Aashiq Hoon Baharon Ka,Rajesh Khanna,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1977,1977,85,85,136,136,5.590909090909091,6.547058823529412,6.453846153846154,5.881818181818182,5.797668810289389
Aashiqui,Rahul Roy,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1990,1990,1661,1661,152,152,5.761111111111111,5.720000000000001,5.85,4.925,6.05393276752471
Aashiqui 2,Aditya Roy Kapoor,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2013,2013,27357,27357,132,132,6.12,6.04,5.955555555555556,5.866666666666667,6.139354086603151
Aashiqui.In,Shubhi Ahuja,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,2011,61,61,109,109,3.7,3.7,3.7,3.7,5.926779891662866
Aashirwad,Ashok Kumar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1968,203,203,146,146,7.246428571428572,6.546987951807228,6.6863636363636365,7.6000000000000005,6.055890973036343
Aashmani Jawaharat,Anamitra Roy,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,10,10,132,132,6.1,6.1,6.1,6.1,6.055890973036343
Aasma,Subrat Dutta,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,8,8,105,105,5.2,6.6499999999999995,5.2,6.35,5.807286562719216
Aasma: The Sky Is the Limit,Hrishitaa Bhatt,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,46,46,240,240,4.6,4.733333333333333,6.14,4.366666666666666,6.055890973036343
Aasmaan,Rajiv Kapoor,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1984,1984,12,12,145,145,4.133333333333333,5.75,4.6,6.16,5.9846241868791825
Aasmaan Mahal,Prithviraj Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1965,6,6,172,172,6.51,5.866666666666667,5.5,6.35,6.055890973036343
Aasmaan Se Gira,Abhishek Chitlangia,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1992,1992,56,56,88,88,5.6125,6.8,6.3,5.510869565217392,5.807030003837931
Aasoo Bane Angaarey,Jeetendra,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,88,88,150,150,5.45,5.4313253012048195,5.741176470588235,4.7625,5.524440052700922
Aasra,Mala Sinha,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1966,32,32,161,161,6.9399999999999995,6.65,6.5,6.841666666666666,6.191082215740691
Aastha: In the Prison of Spring,Rekha,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,172,172,132,132,6.9799999999999995,5.475,5.907692307692307,6.8,6.055890973036343
Aatank,Desh Mukherjee,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,1996,99,99,113,113,4.05,3.9,5.933333333333334,5.14,5.572467960234759
Aatank Hi Aatank,Rajinikanth,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,1995,776,776,155,155,5.2,6.0625,6.44,5.6571428571428575,5.807286562719216
Aathi,Joseph Vijay,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2006,2006,2166,2166,167,167,4.4,4.720000000000001,5.125,3.7,5.733608964501954
Aatish,Jeetendra,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1979,16,16,139,139,5.3,5.4313253012048195,5.933333333333334,4.5,5.524440052700922
Aatish: Feel the Fire,Sanjay Dutt,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1994,735,735,155,155,5.733333333333333,5.213207547169811,5.1125,5.513333333333334,5.807286562719216
Aatma,Kapil Jhaveri,5,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2006,2006,79,79,107,107,4.2,4.5,5.15,4.2,5.5623974542431505
Aatma,Jaideep Ahlawat,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,2013,623,623,100,100,4.833333333333333,5.5,4.38,3.8,5.488719856025888
Aavida Maa Aavide,Nagarjuna Akkineni,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1998,1998,170,170,153,153,6.3,6.3375,5.631578947368421,4.7,5.774774254768754
Aavishkar,Rajesh Khanna,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,1974,213,213,107,107,6.9799999999999995,6.547058823529412,7.003571428571428,6.825,5.926779891662866
Aawaz,Nalini Jaywant,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1956,1956,7,7,146,146,6.366666666666667,5.633333333333333,5.1,6.859999999999999,5.797668810289389
Aaya Toofan,Kedar Kapoor,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1964,1964,14,14,128,128,6.25,6.1,5.925,6.0875,5.727796320694871
Aaya Toofan,Mithun Chakraborty,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1999,31,31,111,111,5.566666666666666,5.3094117647058825,5.1125,5.111111111111111,5.524440052700922
Aaye Din Bahar Ke,Asha Parekh,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1966,1966,109,109,170,170,6.4,6.7250000000000005,6.333333333333333,6.841666666666666,6.0532800323541665
Aazaan,Sachiin Joshi,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2011,2011,346,346,125,125,3.25,4.866666666666667,4.4,5.45,5.8767768018106565
